id;player_id;player_name;position;apps;goals;assists
29933;7190;Koke;Left Winger;3;1.0;3.0
29934;7190;Koke;Attacking Midfield;2;;2.0
29935;7190;Koke;Right Winger;2;;
29936;7190;Koke;Central Midfield;1;;
29937;7190;Koke;Right Midfield;1;;
29938;7191;Steeve Yago;Centre-Back;80;;1.0
29939;7191;Steeve Yago;Right-Back;43;;1.0
29940;7192;Fabio Depaoli;Central Midfield;45;4.0;4.0
29941;7192;Fabio Depaoli;Right Winger;22;1.0;2.0
29942;7192;Fabio Depaoli;Right Midfield;20;3.0;1.0
29943;7192;Fabio Depaoli;Right-Back;18;;2.0
29944;7192;Fabio Depaoli;Defensive Midfield;1;1.0;
29945;7192;Fabio Depaoli;Left-Back;1;;
29946;7193;Calum Davenport;Centre-Back;14;1.0;
29947;7194;Fágner;Right-Back;223;5.0;23.0
29948;7194;Fágner;Centre-Back;3;;
29949;7195;Radomir Djalovic;Centre-Forward;63;14.0;5.0
29950;7195;Radomir Djalovic;Right Winger;5;1.0;
29951;7195;Radomir Djalovic;Left Winger;1;;
29952;7196;Razak Omotoyossi;Centre-Forward;23;7.0;2.0
29953;7196;Razak Omotoyossi;Attacking Midfield;1;2.0;
29954;7197;Aythami Artiles;Centre-Back;190;15.0;7.0
29955;7197;Aythami Artiles;Sweeper;1;;
29956;7198;Dimitri Liénard;Central Midfield;40;6.0;14.0
29957;7198;Dimitri Liénard;Left Midfield;26;1.0;5.0
29958;7198;Dimitri Liénard;Attacking Midfield;24;3.0;4.0
29959;7198;Dimitri Liénard;Left Winger;5;;
29960;7198;Dimitri Liénard;Second Striker;1;;
29961;7198;Dimitri Liénard;Defensive Midfield;1;;
29962;7198;Dimitri Liénard;Centre-Forward;1;;
29963;7198;Dimitri Liénard;Right Winger;1;;
29964;7198;Dimitri Liénard;Left-Back;1;1.0;
29965;7199;Alexander Nübel;Goalkeeper;38;;
29966;7200;Gennadi Nizhegorodov;Centre-Back;9;;
29967;7201;Sezgin Coskun;Centre-Back;92;4.0;1.0
29968;7201;Sezgin Coskun;Right-Back;33;1.0;
29969;7201;Sezgin Coskun;Defensive Midfield;9;;
29970;7201;Sezgin Coskun;Left-Back;7;;
29971;7202;Giles Barnes;Centre-Forward;82;21.0;10.0
29972;7202;Giles Barnes;Attacking Midfield;47;7.0;5.0
29973;7202;Giles Barnes;Left Winger;14;4.0;
29974;7202;Giles Barnes;Left Midfield;12;3.0;1.0
29975;7202;Giles Barnes;Second Striker;10;3.0;1.0
29976;7202;Giles Barnes;Central Midfield;9;;
29977;7202;Giles Barnes;Right Winger;6;1.0;
29978;7202;Giles Barnes;Right Midfield;4;;
29979;7203;Brynjar Gunnarsson;Defensive Midfield;8;;
29980;7203;Brynjar Gunnarsson;Central Midfield;3;;
29981;7203;Brynjar Gunnarsson;Right-Back;3;;
29982;7203;Brynjar Gunnarsson;Centre-Back;2;;
29983;7204;Dick van Burik;Centre-Back;120;3.0;1.0
29984;7204;Dick van Burik;Sweeper;15;1.0;
29985;7204;Dick van Burik;Defensive Midfield;1;;
29986;7205;Timofey Margasov;Right-Back;124;1.0;3.0
29987;7205;Timofey Margasov;Left-Back;16;;
29988;7205;Timofey Margasov;Left Midfield;6;;
29989;7205;Timofey Margasov;Centre-Back;6;;
29990;7205;Timofey Margasov;Right Midfield;3;;
29991;7206;Oscar Ewolo;Central Midfield;39;;
29992;7206;Oscar Ewolo;Defensive Midfield;29;;
29993;7206;Oscar Ewolo;Centre-Back;1;;
29994;7207;João Carvalho;Attacking Midfield;82;13.0;15.0
29995;7207;João Carvalho;Central Midfield;16;2.0;1.0
29996;7207;João Carvalho;Right Winger;12;4.0;4.0
29997;7207;João Carvalho;Second Striker;9;;1.0
29998;7207;João Carvalho;Left Winger;8;2.0;1.0
29999;7207;João Carvalho;Centre-Forward;3;;
30000;7207;João Carvalho;Left Midfield;1;;1.0
30001;7208;Leonardo Morosini;Attacking Midfield;96;22.0;5.0
30002;7208;Leonardo Morosini;Second Striker;20;3.0;4.0
30003;7208;Leonardo Morosini;Centre-Forward;8;;1.0
30004;7208;Leonardo Morosini;Left Winger;6;2.0;
30005;7208;Leonardo Morosini;Right Winger;5;2.0;
30006;7208;Leonardo Morosini;Central Midfield;1;;
30007;7208;Leonardo Morosini;Right Midfield;1;1.0;
30008;7209;Sofian Chahed;Right-Back;81;1.0;9.0
30009;7209;Sofian Chahed;Right Midfield;19;2.0;1.0
30010;7209;Sofian Chahed;Defensive Midfield;16;;3.0
30011;7209;Sofian Chahed;Centre-Back;7;;
30012;7210;Faruk Namdar;Attacking Midfield;4;;
30013;7210;Faruk Namdar;Right Midfield;2;;
30014;7211;Artem Milevskyi;Centre-Forward;106;36.0;28.0
30015;7211;Artem Milevskyi;Second Striker;51;12.0;13.0
30016;7211;Artem Milevskyi;Right Winger;6;2.0;2.0
30017;7211;Artem Milevskyi;Attacking Midfield;6;;2.0
30018;7211;Artem Milevskyi;Left Winger;3;;
30019;7212;Eduardo Tuzzio;Centre-Back;67;2.0;
30020;7212;Eduardo Tuzzio;Right-Back;31;;1.0
30021;7212;Eduardo Tuzzio;Left-Back;4;1.0;
30022;7212;Eduardo Tuzzio;Defensive Midfield;1;;
30023;7213;Freddie Sears;Second Striker;95;25.0;7.0
30024;7213;Freddie Sears;Left Winger;88;17.0;15.0
30025;7213;Freddie Sears;Right Winger;47;10.0;2.0
30026;7213;Freddie Sears;Centre-Forward;33;8.0;4.0
30027;7213;Freddie Sears;Attacking Midfield;6;2.0;
30028;7214;Dimo Wache;Goalkeeper;194;;
30029;7215;Toñito;Right Midfield;3;1.0;1.0
30030;7215;Toñito;Left Winger;1;;
30031;7215;Toñito;Central Midfield;1;;1.0
30032;7215;Toñito;Right Winger;1;;
30033;7215;Toñito;Defensive Midfield;1;;
30034;7216;Michael Bridges;Centre-Forward;17;6.0;
30035;7217;Waldemar Sobota;Right Winger;146;24.0;24.0
30036;7217;Waldemar Sobota;Left Winger;45;5.0;9.0
30037;7217;Waldemar Sobota;Attacking Midfield;12;;1.0
30038;7217;Waldemar Sobota;Right Midfield;10;;1.0
30039;7217;Waldemar Sobota;Left Midfield;2;1.0;
30040;7217;Waldemar Sobota;Centre-Forward;2;;
30041;7217;Waldemar Sobota;Second Striker;1;;
30042;7218;Mathieu Cafaro;Left Winger;7;2.0;2.0
30043;7218;Mathieu Cafaro;Attacking Midfield;5;;
30044;7218;Mathieu Cafaro;Right Midfield;2;;
30045;7218;Mathieu Cafaro;Left Midfield;1;1.0;1.0
30046;7218;Mathieu Cafaro;Central Midfield;1;;
30047;7219;Román Martínez;Central Midfield;82;8.0;5.0
30048;7219;Román Martínez;Defensive Midfield;38;9.0;2.0
30049;7219;Román Martínez;Attacking Midfield;34;6.0;2.0
30050;7219;Román Martínez;Left Midfield;9;1.0;
30051;7219;Román Martínez;Right Midfield;2;;
30052;7219;Román Martínez;Right Winger;1;1.0;
30053;7219;Román Martínez;Left Winger;1;;
30054;7220;Pini Balili;Centre-Forward;7;3.0;1.0
30055;7220;Pini Balili;Left Winger;1;;
30056;7221;Bernd Thijs;Defensive Midfield;69;6.0;2.0
30057;7221;Bernd Thijs;Right-Back;1;;
30058;7221;Bernd Thijs;Sweeper;1;;
30059;7222;May Mahlangu;Central Midfield;99;7.0;8.0
30060;7222;May Mahlangu;Defensive Midfield;37;5.0;3.0
30061;7222;May Mahlangu;Attacking Midfield;22;1.0;
30062;7222;May Mahlangu;Right Midfield;4;1.0;
30063;7222;May Mahlangu;Centre-Forward;2;;
30064;7222;May Mahlangu;Left Winger;2;1.0;
30065;7222;May Mahlangu;Right Winger;1;;
30066;7223;Paul Nardi;Goalkeeper;129;;
30067;7224;Roy Contout;Right Winger;69;8.0;8.0
30068;7224;Roy Contout;Left Winger;36;5.0;5.0
30069;7224;Roy Contout;Centre-Forward;15;3.0;2.0
30070;7224;Roy Contout;Second Striker;6;;
30071;7224;Roy Contout;Right Midfield;5;;
30072;7224;Roy Contout;Left Midfield;1;;
30073;7225;Marc Roberts;Centre-Back;212;15.0;14.0
30074;7226;Marvin Ducksch;Centre-Forward;126;54.0;31.0
30075;7226;Marvin Ducksch;Second Striker;19;7.0;2.0
30076;7226;Marvin Ducksch;Left Winger;18;1.0;6.0
30077;7226;Marvin Ducksch;Attacking Midfield;4;4.0;1.0
30078;7226;Marvin Ducksch;Right Winger;4;2.0;3.0
30079;7227;Tomás Repka;Centre-Back;51;3.0;
30080;7227;Tomás Repka;Right-Back;6;;
30081;7228;Stijn De Smet;Attacking Midfield;49;9.0;6.0
30082;7228;Stijn De Smet;Right Winger;36;9.0;9.0
30083;7228;Stijn De Smet;Left Winger;21;1.0;6.0
30084;7228;Stijn De Smet;Left Midfield;15;6.0;1.0
30085;7228;Stijn De Smet;Right Midfield;9;;5.0
30086;7228;Stijn De Smet;Centre-Forward;6;2.0;
30087;7228;Stijn De Smet;Central Midfield;4;;1.0
30088;7228;Stijn De Smet;Second Striker;1;;1.0
30089;7229;Marquitos;Left Winger;65;6.0;5.0
30090;7229;Marquitos;Attacking Midfield;18;4.0;2.0
30091;7229;Marquitos;Right Winger;14;4.0;2.0
30092;7229;Marquitos;Left Midfield;12;1.0;3.0
30093;7229;Marquitos;Right Midfield;3;;1.0
30094;7230;Luka Djordjevic;Centre-Forward;91;18.0;7.0
30095;7230;Luka Djordjevic;Left Winger;26;3.0;2.0
30096;7230;Luka Djordjevic;Right Winger;6;1.0;1.0
30097;7230;Luka Djordjevic;Second Striker;3;;
30098;7230;Luka Djordjevic;Attacking Midfield;3;1.0;
30099;7231;David Fox;Central Midfield;122;3.0;8.0
30100;7231;David Fox;Defensive Midfield;120;5.0;12.0
30101;7231;David Fox;Right Midfield;4;;
30102;7231;David Fox;Left Midfield;1;;
30103;7232;Gonzalo de los Santos;Defensive Midfield;11;;
30104;7232;Gonzalo de los Santos;Central Midfield;3;1.0;
30105;7232;Gonzalo de los Santos;Attacking Midfield;1;;
30106;7232;Gonzalo de los Santos;Centre-Back;1;;
30107;7233;Joe Mason;Centre-Forward;94;18.0;4.0
30108;7233;Joe Mason;Left Winger;38;14.0;
30109;7233;Joe Mason;Second Striker;15;2.0;
30110;7233;Joe Mason;Right Winger;7;1.0;2.0
30111;7234;Moussa Narry;Defensive Midfield;72;2.0;
30112;7234;Moussa Narry;Centre-Back;5;;
30113;7234;Moussa Narry;Central Midfield;1;;
30114;7234;Moussa Narry;Right-Back;1;;
30115;7235;Kingsley Ehizibue;Right-Back;80;3.0;10.0
30116;7235;Kingsley Ehizibue;Right Winger;43;4.0;5.0
30117;7235;Kingsley Ehizibue;Right Midfield;14;2.0;
30118;7235;Kingsley Ehizibue;Left-Back;4;;1.0
30119;7235;Kingsley Ehizibue;Left Winger;1;;
30120;7235;Kingsley Ehizibue;Defensive Midfield;1;;1.0
30121;7236;Hidde ter Avest;Right-Back;100;4.0;3.0
30122;7236;Hidde ter Avest;Right Midfield;7;;
30123;7236;Hidde ter Avest;Centre-Back;5;;
30124;7236;Hidde ter Avest;Central Midfield;2;1.0;
30125;7236;Hidde ter Avest;Defensive Midfield;2;1.0;
30126;7236;Hidde ter Avest;Left-Back;1;;
30127;7237;Ali Camdali;Defensive Midfield;224;12.0;10.0
30128;7237;Ali Camdali;Central Midfield;24;3.0;1.0
30129;7237;Ali Camdali;Centre-Back;11;;
30130;7237;Ali Camdali;Right Midfield;1;1.0;
30131;7238;Djakaridja Koné;Defensive Midfield;66;2.0;3.0
30132;7238;Djakaridja Koné;Central Midfield;21;;2.0
30133;7238;Djakaridja Koné;Centre-Back;2;;
30134;7238;Djakaridja Koné;Left Midfield;2;;
30135;7238;Djakaridja Koné;Left Winger;1;;
30136;7239;Rúper;Defensive Midfield;93;2.0;
30137;7239;Rúper;Central Midfield;66;3.0;
30138;7239;Rúper;Centre-Back;2;;
30139;7239;Rúper;Right Midfield;1;;
30140;7239;Rúper;Left Midfield;1;;
30141;7240;João Palhinha;Defensive Midfield;84;5.0;2.0
30142;7240;João Palhinha;Central Midfield;1;;
30143;7241;Riadh Bouazizi;Defensive Midfield;9;;
30144;7241;Riadh Bouazizi;Centre-Back;5;1.0;
30145;7241;Riadh Bouazizi;Right-Back;3;;
30146;7241;Riadh Bouazizi;Central Midfield;1;;
30147;7241;Riadh Bouazizi;Sweeper;1;;
30148;7242;Philipp Hosiner;Centre-Forward;169;74.0;25.0
30149;7242;Philipp Hosiner;Second Striker;8;3.0;1.0
30150;7242;Philipp Hosiner;Right Winger;3;1.0;
30151;7242;Philipp Hosiner;Left Winger;1;;
30152;7243;Chavdar Yankov;Attacking Midfield;31;8.0;6.0
30153;7243;Chavdar Yankov;Central Midfield;30;1.0;
30154;7243;Chavdar Yankov;Defensive Midfield;25;2.0;3.0
30155;7243;Chavdar Yankov;Right Midfield;5;1.0;
30156;7243;Chavdar Yankov;Right Winger;3;1.0;
30157;7243;Chavdar Yankov;Left Midfield;3;1.0;
30158;7244;Enrico Kern;Centre-Forward;79;22.0;4.0
30159;7244;Enrico Kern;Second Striker;10;2.0;
30160;7244;Enrico Kern;Attacking Midfield;4;2.0;
30161;7244;Enrico Kern;Right Midfield;2;;1.0
30162;7244;Enrico Kern;Left Winger;1;1.0;
30163;7245;Dejan Lazarevic;Left Winger;70;8.0;7.0
30164;7245;Dejan Lazarevic;Right Winger;41;1.0;5.0
30165;7245;Dejan Lazarevic;Second Striker;9;5.0;1.0
30166;7245;Dejan Lazarevic;Left Midfield;6;;1.0
30167;7245;Dejan Lazarevic;Right Midfield;4;1.0;2.0
30168;7245;Dejan Lazarevic;Attacking Midfield;3;;
30169;7245;Dejan Lazarevic;Centre-Forward;1;;
30170;7246;Mario Cantaluppi;Defensive Midfield;70;4.0;13.0
30171;7246;Mario Cantaluppi;Centre-Back;26;;3.0
30172;7246;Mario Cantaluppi;Sweeper;3;;1.0
30173;7246;Mario Cantaluppi;Central Midfield;2;;
30174;7246;Mario Cantaluppi;Right Midfield;1;;
30175;7247;Sebá;Left Winger;74;12.0;13.0
30176;7247;Sebá;Right Winger;73;10.0;16.0
30177;7247;Sebá;Centre-Forward;15;2.0;3.0
30178;7247;Sebá;Second Striker;4;;1.0
30179;7247;Sebá;Attacking Midfield;1;;
30180;7248;Ruben Jenssen;Central Midfield;166;8.0;18.0
30181;7248;Ruben Jenssen;Left Midfield;49;5.0;8.0
30182;7248;Ruben Jenssen;Attacking Midfield;12;1.0;1.0
30183;7248;Ruben Jenssen;Defensive Midfield;11;1.0;2.0
30184;7249;Rens van Eijden;Centre-Back;230;10.0;7.0
30185;7249;Rens van Eijden;Left-Back;1;;
30186;7250;Élton;Centre-Forward;127;52.0;12.0
30187;7251;David Pollet;Centre-Forward;114;31.0;5.0
30188;7251;David Pollet;Second Striker;8;1.0;2.0
30189;7251;David Pollet;Right Winger;3;;
30190;7252;Orestes;Centre-Back;108;6.0;1.0
30191;7253;Nicky Weaver;Goalkeeper;60;;
30192;7254;Ismael Blanco;Centre-Forward;190;65.0;24.0
30193;7254;Ismael Blanco;Right Winger;5;2.0;1.0
30194;7254;Ismael Blanco;Second Striker;3;;
30195;7254;Ismael Blanco;Left Winger;2;;
30196;7254;Ismael Blanco;Attacking Midfield;1;;
30197;7254;Ismael Blanco;Left Midfield;1;;1.0
30198;7255;Leandro Pereira;Centre-Forward;63;24.0;2.0
30199;7255;Leandro Pereira;Left Winger;3;1.0;
30200;7255;Leandro Pereira;Right Winger;3;;
30201;7256;Jonathan Delaplace;Central Midfield;85;4.0;7.0
30202;7256;Jonathan Delaplace;Defensive Midfield;59;2.0;5.0
30203;7256;Jonathan Delaplace;Right Winger;3;;
30204;7256;Jonathan Delaplace;Right Midfield;3;;
30205;7256;Jonathan Delaplace;Left Midfield;2;;
30206;7256;Jonathan Delaplace;Right-Back;1;;
30207;7256;Jonathan Delaplace;Attacking Midfield;1;;1.0
30208;7257;Zlatan Ljubijankic;Centre-Forward;128;31.0;19.0
30209;7257;Zlatan Ljubijankic;Second Striker;20;4.0;3.0
30210;7257;Zlatan Ljubijankic;Right Winger;13;3.0;
30211;7257;Zlatan Ljubijankic;Right Midfield;2;;
30212;7257;Zlatan Ljubijankic;Attacking Midfield;1;;
30213;7257;Zlatan Ljubijankic;Left Winger;1;1.0;
30214;7258;Ruslan Pimenov;Centre-Forward;12;2.0;
30215;7259;Lionel Mathis;Defensive Midfield;91;2.0;
30216;7259;Lionel Mathis;Central Midfield;39;;1.0
30217;7259;Lionel Mathis;Right Midfield;1;;
30218;7259;Lionel Mathis;Attacking Midfield;1;;1.0
30219;7260;Pierre Ducasse;Defensive Midfield;52;1.0;3.0
30220;7260;Pierre Ducasse;Central Midfield;4;1.0;
30221;7260;Pierre Ducasse;Attacking Midfield;1;;
30222;7261;Sasa Lukic;Central Midfield;39;1.0;3.0
30223;7261;Sasa Lukic;Defensive Midfield;17;1.0;
30224;7261;Sasa Lukic;Attacking Midfield;3;;
30225;7262;Filip Uremovic;Centre-Back;28;1.0;
30226;7262;Filip Uremovic;Right-Back;2;;
30227;7263;Germán Lux;Goalkeeper;160;;
30228;7264;Sonny Kittel;Left Winger;53;13.0;9.0
30229;7264;Sonny Kittel;Attacking Midfield;44;8.0;11.0
30230;7264;Sonny Kittel;Right Winger;17;1.0;
30231;7264;Sonny Kittel;Central Midfield;5;;
30232;7264;Sonny Kittel;Right Midfield;4;1.0;1.0
30233;7264;Sonny Kittel;Second Striker;3;;1.0
30234;7264;Sonny Kittel;Centre-Forward;2;;
30235;7264;Sonny Kittel;Left Midfield;2;;
30236;7265;David Murphy;Left-Back;55;5.0;8.0
30237;7265;David Murphy;Left Midfield;4;2.0;
30238;7265;David Murphy;Defensive Midfield;1;;
30239;7266;Rúben Pinto;Defensive Midfield;102;9.0;3.0
30240;7266;Rúben Pinto;Central Midfield;70;9.0;6.0
30241;7266;Rúben Pinto;Attacking Midfield;5;1.0;1.0
30242;7266;Rúben Pinto;Right Winger;1;;
30243;7266;Rúben Pinto;Centre-Back;1;;
30244;7267;Samuel Eduok;Right Winger;55;6.0;4.0
30245;7267;Samuel Eduok;Left Winger;51;18.0;7.0
30246;7267;Samuel Eduok;Centre-Forward;14;4.0;3.0
30247;7268;Francesco Zampano;Right-Back;127;1.0;19.0
30248;7268;Francesco Zampano;Right Midfield;40;1.0;4.0
30249;7268;Francesco Zampano;Left-Back;33;1.0;4.0
30250;7268;Francesco Zampano;Left Midfield;8;;1.0
30251;7269;Michael Mutzel;Defensive Midfield;57;;5.0
30252;7269;Michael Mutzel;Right Midfield;16;;
30253;7269;Michael Mutzel;Right-Back;8;;
30254;7269;Michael Mutzel;Left Midfield;7;1.0;1.0
30255;7269;Michael Mutzel;Central Midfield;2;;
30256;7269;Michael Mutzel;Centre-Back;1;;
30257;7270;Romain Salin;Goalkeeper;128;;
30258;7271;Patryk Malecki;Left Winger;104;12.0;17.0
30259;7271;Patryk Malecki;Right Winger;34;6.0;7.0
30260;7271;Patryk Malecki;Left Midfield;12;2.0;2.0
30261;7271;Patryk Malecki;Attacking Midfield;8;1.0;
30262;7271;Patryk Malecki;Right Midfield;5;;1.0
30263;7271;Patryk Malecki;Second Striker;2;;
30264;7271;Patryk Malecki;Centre-Forward;2;;
30265;7271;Patryk Malecki;Central Midfield;1;;
30266;7272;Emiliano Buendía;Right Winger;35;4.0;12.0
30267;7272;Emiliano Buendía;Attacking Midfield;35;5.0;7.0
30268;7272;Emiliano Buendía;Left Winger;27;7.0;5.0
30269;7272;Emiliano Buendía;Centre-Forward;3;;
30270;7272;Emiliano Buendía;Right-Back;3;;
30271;7272;Emiliano Buendía;Central Midfield;2;;
30272;7272;Emiliano Buendía;Right Midfield;1;;
30273;7273;Patrick Burner;Right-Back;18;;
30274;7273;Patrick Burner;Right Midfield;7;;
30275;7273;Patrick Burner;Left-Back;3;;
30276;7273;Patrick Burner;Left Midfield;2;;
30277;7274;Davide Frattesi;Central Midfield;82;18.0;6.0
30278;7274;Davide Frattesi;Attacking Midfield;4;1.0;1.0
30279;7274;Davide Frattesi;Defensive Midfield;3;;
30280;7274;Davide Frattesi;Right Midfield;1;;
30281;7275;Valerica Gaman;Centre-Back;188;16.0;3.0
30282;7275;Valerica Gaman;Defensive Midfield;9;;1.0
30283;7275;Valerica Gaman;Right-Back;1;;
30284;7276;Tuur Dierckx;Left Winger;21;5.0;3.0
30285;7276;Tuur Dierckx;Right Winger;7;2.0;
30286;7276;Tuur Dierckx;Centre-Forward;3;;1.0
30287;7276;Tuur Dierckx;Second Striker;1;;
30288;7277;Brad Jones;Goalkeeper;226;;
30289;7278;Emil Berggreen;Centre-Forward;80;29.0;8.0
30290;7278;Emil Berggreen;Right Winger;1;;
30291;7279;Linvoy Primus;Centre-Back;31;2.0;
30292;7280;Colin Dagba;Right-Back;5;;
30293;7280;Colin Dagba;Left-Back;3;;1.0
30294;7280;Colin Dagba;Right Midfield;1;;
30295;7281;Fredrik Strömstad;Attacking Midfield;11;;2.0
30296;7281;Fredrik Strömstad;Central Midfield;7;;3.0
30297;7281;Fredrik Strömstad;Right Midfield;4;;1.0
30298;7281;Fredrik Strömstad;Right Winger;2;;1.0
30299;7282;Stéphane Noro;Attacking Midfield;27;5.0;3.0
30300;7282;Stéphane Noro;Second Striker;4;;
30301;7282;Stéphane Noro;Right Midfield;4;;1.0
30302;7282;Stéphane Noro;Central Midfield;3;;
30303;7282;Stéphane Noro;Defensive Midfield;1;;
30304;7283;Carlos Villanueva;Attacking Midfield;72;12.0;26.0
30305;7283;Carlos Villanueva;Central Midfield;3;1.0;
30306;7283;Carlos Villanueva;Left Winger;1;;1.0
30307;7284;Nenad Dzodic;Centre-Back;24;4.0;1.0
30308;7285;David Generelo;Central Midfield;64;3.0;
30309;7285;David Generelo;Attacking Midfield;15;3.0;
30310;7285;David Generelo;Left Winger;4;;1.0
30311;7285;David Generelo;Left Midfield;2;;
30312;7285;David Generelo;Defensive Midfield;1;;
30313;7287;Idrissa Doumbia;Defensive Midfield;41;1.0;2.0
30314;7287;Idrissa Doumbia;Central Midfield;6;1.0;
30315;7287;Idrissa Doumbia;Attacking Midfield;1;;
30316;7288;Abel Gómez;Central Midfield;130;10.0;8.0
30317;7288;Abel Gómez;Attacking Midfield;25;1.0;
30318;7288;Abel Gómez;Right Midfield;7;1.0;
30319;7288;Abel Gómez;Defensive Midfield;3;;
30320;7288;Abel Gómez;Right Winger;2;;
30321;7288;Abel Gómez;Left Winger;1;;
30322;7288;Abel Gómez;Left Midfield;1;;
30323;7288;Abel Gómez;Centre-Back;1;;
30324;7289;Jacopo Sala;Right-Back;58;;1.0
30325;7289;Jacopo Sala;Central Midfield;25;2.0;5.0
30326;7289;Jacopo Sala;Right Midfield;20;1.0;
30327;7289;Jacopo Sala;Right Winger;7;1.0;
30328;7289;Jacopo Sala;Left-Back;3;;
30329;7289;Jacopo Sala;Attacking Midfield;2;1.0;1.0
30330;7290;Ibrahima Niane;Centre-Forward;15;7.0;1.0
30331;7290;Ibrahima Niane;Left Winger;9;2.0;
30332;7290;Ibrahima Niane;Right Winger;1;1.0;
30333;7290;Ibrahima Niane;Left Midfield;1;;
30334;7291;Caio Rangel;Right Winger;34;3.0;1.0
30335;7291;Caio Rangel;Left Winger;4;;
30336;7291;Caio Rangel;Centre-Forward;1;1.0;
30337;7291;Caio Rangel;Second Striker;1;;
30338;7292;Juan Carlos;Goalkeeper;209;;
30339;7293;Robin Lod;Central Midfield;48;5.0;4.0
30340;7293;Robin Lod;Left Midfield;38;5.0;3.0
30341;7293;Robin Lod;Attacking Midfield;32;12.0;4.0
30342;7293;Robin Lod;Right Midfield;7;2.0;2.0
30343;7293;Robin Lod;Left Winger;6;1.0;2.0
30344;7293;Robin Lod;Centre-Forward;5;1.0;1.0
30345;7293;Robin Lod;Defensive Midfield;4;;2.0
30346;7293;Robin Lod;Second Striker;2;;
30347;7293;Robin Lod;Right Winger;1;;
30348;7294;Rafael Bracali;Goalkeeper;171;;
30349;7295;Lassad Nouioui;Centre-Forward;19;1.0;1.0
30350;7295;Lassad Nouioui;Right Winger;2;;
30351;7295;Lassad Nouioui;Second Striker;1;;1.0
30352;7295;Lassad Nouioui;Attacking Midfield;1;2.0;
30353;7296;Oswaldo Alanís;Centre-Back;118;11.0;4.0
30354;7296;Oswaldo Alanís;Left-Back;9;;
30355;7297;Orkun Usak;Goalkeeper;66;;
30356;7298;Luciano Balbi;Left-Back;139;;9.0
30357;7298;Luciano Balbi;Right-Back;1;;
30358;7298;Luciano Balbi;Centre-Back;1;;
30359;7299;Ismael Silva;Defensive Midfield;90;5.0;16.0
30360;7299;Ismael Silva;Central Midfield;42;3.0;5.0
30361;7299;Ismael Silva;Attacking Midfield;14;2.0;1.0
30362;7299;Ismael Silva;Left Midfield;2;1.0;
30363;7299;Ismael Silva;Right Midfield;2;;
30364;7299;Ismael Silva;Right Winger;1;;
30365;7300;David Belenguer;Centre-Back;19;;
30366;7300;David Belenguer;Defensive Midfield;3;;
30367;7301;Mathias Hain;Goalkeeper;189;;
30368;7302;Christian Mathenia;Goalkeeper;153;;
30369;7303;Teófilo Gutiérrez;Centre-Forward;147;57.0;18.0
30370;7303;Teófilo Gutiérrez;Second Striker;40;16.0;4.0
30371;7303;Teófilo Gutiérrez;Attacking Midfield;7;2.0;
30372;7304;Carlão;Centre-Back;124;2.0;3.0
30373;7304;Carlão;Defensive Midfield;58;2.0;1.0
30374;7304;Carlão;Left-Back;7;;
30375;7305;Fabián Castillo;Left Winger;115;23.0;19.0
30376;7305;Fabián Castillo;Left Midfield;28;4.0;
30377;7305;Fabián Castillo;Right Winger;24;4.0;4.0
30378;7305;Fabián Castillo;Centre-Forward;18;3.0;5.0
30379;7305;Fabián Castillo;Right Midfield;13;5.0;4.0
30380;7305;Fabián Castillo;Second Striker;3;2.0;2.0
30381;7305;Fabián Castillo;Attacking Midfield;3;1.0;
30382;7306;François Sterchele;Centre-Forward;1;;
30383;7307;Vincent Muratori;Left-Back;196;;7.0
30384;7307;Vincent Muratori;Left Midfield;10;1.0;1.0
30385;7307;Vincent Muratori;Centre-Back;7;;
30386;7307;Vincent Muratori;Right-Back;2;;1.0
30387;7307;Vincent Muratori;Left Winger;1;;
30388;7308;Jake Clarke-Salter;Centre-Back;108;3.0;5.0
30389;7308;Jake Clarke-Salter;Left-Back;2;;
30390;7308;Jake Clarke-Salter;Defensive Midfield;1;;
30391;7309;Bingourou Kamara;Goalkeeper;110;;
30392;7310;Antoñito;Centre-Forward;16;3.0;2.0
30393;7311;Adem Dursun;Left-Back;5;;
30394;7311;Adem Dursun;Right-Back;3;1.0;
30395;7311;Adem Dursun;Centre-Back;3;;
30396;7311;Adem Dursun;Left Midfield;2;;
