id;confederation;stadium;city;home_teams;capacity;county;ioc;country_population
2678;UEFA;Erzgebirgsstadion;Aue;FC Erzgebirge;15690;Germany;GER;82800000
2679;UEFA;flyeralarm Arena;Würzburg;Würzburger Kickers;14500;Germany;GER;82800000
2680;UEFA;Frankenstadion;Heilbronn;FC Heilbronn;17284;Germany;GER;82800000
2681;UEFA;Frankfurter Volksbank Stadion;Frankfurt nad Menem;FSV;12500;Germany;GER;82800000
2682;UEFA;Franz-Kremer-Stadion;Cologne;1. FC Köln II;5457;Germany;GER;82800000
2683;UEFA;Friedrich-Ebert-Stadion;Hildesheim;VfV 06;8000;Germany;GER;82800000
2684;UEFA;Friedrich-Ludwig-Jahn-Sportpark;Berlin;;19708;Germany;GER;82800000
2685;UEFA;Fritz-Walter-Stadion;Kaiserslautern;Kaiserslautern;49780;Germany;GER;82800000
2686;UEFA;Gazi-Stadion;Stuttgart;Stuttgarter Kickers;11408;Germany;GER;82800000
2687;UEFA;Grenzland-Stadion;Moenchengladbach;Borussia;10000;Germany;GER;82800000
2688;UEFA;Grotenburg;Krefeld;KFC Uerdingen;34500;Germany;GER;82800000
2689;UEFA;Grünwalder Stadion;Munich;TSV 1860;15000;Germany;GER;82800000
2690;UEFA;Hans-Walter-Wild-Stadion;Bayreuth;SpVgg Bayreuth;21500;Germany;GER;82800000
2691;UEFA;Hardtwaldstadion;Sandhausen;SV Sandhausen;12100;Germany;GER;82800000
2692;UEFA;HDI-Arena;Hanover;Hanover 96;49951;Germany;GER;82800000
2693;UEFA;Hermann-Löns-Stadion;Paderborn;SC Paderborn 07;12000;Germany;GER;82800000
2694;UEFA;Holstein-Stadion;Kiel;Holstein Kiel;10200;Germany;GER;82800000
2695;UEFA;Jahnstadion Göttingen;Göttingen;Göttingen 05;17000;Germany;GER;82800000
2696;UEFA;Jahnstadion Regensburg;Regensburg;;12510;Germany;GER;82800000
2697;UEFA;Leimbachstadion;Siegen;Sportfreunde Siegen;18500;Germany;GER;82800000
2698;UEFA;Lohmühle;Lübeck;VfL Lübeck;17869;Germany;GER;82800000
2699;UEFA;Lohrheidestadion;Bochum;Wattenscheid 09;16233;Germany;GER;82800000
2700;UEFA;Ludwig-Jahn-Stadion;Herford;SC Herford;18400;Germany;GER;82800000
2701;UEFA;Ludwigsparkstadion;Saarbrücken;1. FC Saarbrücken;35303;Germany;GER;82800000
2702;UEFA;Max-Morlock-Stadion;Nuremberg;Nürnberg;48553;Germany;GER;82800000
2703;UEFA;MDCC-Arena;Magdeburg;Magdeburg;25910;Germany;GER;82800000
2704;UEFA;mechatronik Arena;Aspach;SG Sonnenhof;10001;Germany;GER;82800000
2705;UEFA;Mercedes-Benz Arena;Stuttgart;Stuttgart;60441;Germany;GER;82800000
2706;UEFA;Merck-Stadion am Böllenfalltor;Darmstadt;SV Darmstadt;17468;Germany;GER;82800000
2707;UEFA;Merkur Spiel-Arena;Düsseldorf;Fortuna Düsseldorf;54600;Germany;GER;82800000
2708;UEFA;Millerntor-Stadion;Hamburg;St. Pauli;29546;Germany;GER;82800000
2709;UEFA;Olympiastadion;Berlin;Hertha;74475;Germany;GER;82800000
2710;UEFA;Olympiastadion;Munich;;69250;Germany;GER;82800000
